112138,'22 Jump Street (2014)',Action
3265,'Hard-Boiled (Lat sau san taam) (1992)',Action
2193,'Willow (1988)',Action
56339,'Orphanage The (Orfanato El) (2007)',Drama
376,'River Wild The (1994)',Action
2396,'Shakespeare in Love (1998)',Comedy
41,'Richard III (1995)',Drama
2279,'Urban Legend (1998)',Horror
4161,'Mexican The (2001)',Action
1953,'French Connection The (1971)',Action
2090,'Rescuers The (1977)',Adventure
2929,'Reds (1981)',Drama
316,'Stargate (1994)',Action
34405,'Serenity (2005)',Action
2100,'Splash (1984)',Comedy
1393,'Jerry Maguire (1996)',Drama
207,'Walk in the Clouds A (1995)',Drama
1586,'G.I. Jane (1997)',Action
2193,'Willow (1988)',Action
1617,'L.A. Confidential (1997)',Crime
1201,'Good the Bad and the Ugly The (Buono il brutto il cattivo Il) (1966)',Action
2322,'Soldier (1998)',Action
912,'Casablanca (1942)',Drama
1035,'Sound of Music The (1965)',Musical
1035,'Sound of Music The (1965)',Musical
1265,'Groundhog Day (1993)',Comedy
2002,'Lethal Weapon 3 (1992)',Action
3088,'Harvey (1950)',Comedy
7173,'Along Came Polly (2004)',Comedy
344,'Ace Ventura: Pet Detective (1994)',Comedy
1556,'Speed 2: Cruise Control (1997)',Action
2420,'Karate Kid The (1984)',Drama
6213,'Tears of the Sun (2003)',Action
1276,'Cool Hand Luke (1967)',Drama
367,'Mask The (1994)',Action
4963,'Oceans Eleven (2001)',Crime
3091,'Kagemusha (1980)',Drama
1265,'Groundhog Day (1993)',Comedy
4720,'Others The (2001)',Drama
1393,'Jerry Maguire (1996)',Drama
2003,'Gremlins (1984)',Comedy
1220,'Blues Brothers The (1980)',Action
50,'Usual Suspects The (1995)',Crime
6953,'21 Grams (2003)',Crime
1917,'Armageddon (1998)',Action
3113,'End of Days (1999)',Action
1186,'Sex Lies and Videotape (1989)',Drama
2762,'Sixth Sense The (1999)',Drama
37733,'History of Violence A (2005)',Action
4623,'Major League (1989)',Comedy
4888,'Tape (2001)',Drama
4878,'Donnie Darko (2001)',Drama
2997,'Being John Malkovich (1999)',Comedy
349,'Clear and Present Danger (1994)',Action
3900,'Crime and Punishment in Suburbia (2000)',Comedy
2712,'Eyes Wide Shut (1999)',Drama
802,'Phenomenon (1996)',Drama
1136,'Monty Python and the Holy Grail (1975)',Adventure
1257,'Better Off Dead... (1985)',Comedy
45447,'Da Vinci Code The (2006)',Drama
1610,'Hunt for Red October The (1990)',Action
58299,'Horton Hears a Who! (2008)',Adventure
3984,'Diamonds Are Forever (1971)',Action
318,'Shawshank Redemption The (1994)',Crime
3275,'Boondock Saints The (2000)',Action
1188,'Strictly Ballroom (1992)',Comedy
2054,'Honey I Shrunk the Kids (1989)',Adventure
44199,'Inside Man (2006)',Crime
590,'Dances with Wolves (1990)',Adventure
743,'Spy Hard (1996)',Comedy
3969,'Pay It Forward (2000)',Drama
1597,'Conspiracy Theory (1997)',Drama
3255,'League of Their Own A (1992)',Comedy
1124,'On Golden Pond (1981)',Drama
165,'Die Hard: With a Vengeance (1995)',Action
4010,'Brewsters Millions (1985)',Comedy
1271,'Fried Green Tomatoes (1991)',Comedy
2124,'Addams Family The (1991)',Children
103027,'Much Ado About Nothing (2012)',Comedy
1120,'People vs. Larry Flynt The (1996)',Comedy
1265,'Groundhog Day (1993)',Comedy
2142,'American Tail: Fievel Goes West An (1991)',Adventure
3175,'Galaxy Quest (1999)',Adventure
91529,'Dark Knight Rises The (2012)',Action
1587,'Conan the Barbarian (1982)',Action
2948,'From Russia with Love (1963)',Action
3910,'Dancer in the Dark (2000)',Drama
112138,'22 Jump Street (2014)',Action
350,'Client The (1994)',Drama
1172,'Cinema Paradiso (Nuovo cinema Paradiso) (1989)',Drama
224,'Don Juan DeMarco (1995)',Comedy
3181,'Titus (1999)',Drama
5481,'Austin Powers in Goldmember (2002)',Comedy
616,'Aristocats The (1970)',Animation
39234,'North Country (2005)',Drama
1747,'Wag the Dog (1997)',Comedy
2100,'Splash (1984)',Comedy
62,'Mr. Hollands Opus (1995)',Drama
51935,'Shooter (2007)',Action
1794,'Love and Death on Long Island (1997)',Comedy
3948,'Meet the Parents (2000)',Comedy
1617,'L.A. Confidential (1997)',Crime
32,'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)',Mystery
4226,'Memento (2000)',Mystery
3752,'Me Myself & Irene (2000)',Adventure
2265,'Nothing But Trouble (1991)',Adventure
27773,'Old Boy (2003)',Mystery
923,'Citizen Kane (1941)',Drama
1197,'Princess Bride The (1987)',Action
480,'Jurassic Park (1993)',Action
3789,'Pawnbroker The (1964)',Drama
253,'Interview with the Vampire: The Vampire Chronicles (1994)',Drama
51084,'Music and Lyrics (2007)',Comedy
3232,'Seven Chances (1925)',Comedy
1589,'Cop Land (1997)',Action
4007,'Wall Street (1987)',Drama
4701,'Rush Hour 2 (2001)',Action
70824,'Cell 2 The (2009)',Horror
4227,'Brothers The (2001)',Comedy
539,'Sleepless in Seattle (1993)',Comedy
3556,'Virgin Suicides The (1999)',Drama
5992,'Hours The (2002)',Drama
208,'Waterworld (1995)',Action
53853,'Within Our Gates (1920)',Drama
88125,'Harry Potter and the Deathly Hallows: Part 2 (2011)',Action
3755,'Perfect Storm The (2000)',Drama
4973,'Amelie (Fabuleux destin dAmÃ©lie Poulain Le) (2001)',Comedy
551,'Nightmare Before Christmas The (1993)',Animation
4280,'World According to Garp The (1982)',Comedy
50872,'Ratatouille (2007)',Animation
4270,'Mummy Returns The (2001)',Action
371,'Paper The (1994)',Comedy
3996,'Crouching Tiger Hidden Dragon (Wo hu cang long) (2000)',Action
1250,'Bridge on the River Kwai The (1957)',Adventure
910,'Some Like It Hot (1959)',Comedy
1198,'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)',Action
4234,'Tailor of Panama The (2001)',Drama
47200,'Crank (2006)',Action
6380,'Capturing the Friedmans (2003)',Documentary
112370,'Transformers: Age of Extinction (2014)',Action
3550,'Hunger The (1983)',Horror
2470,'Crocodile Dundee (1986)',Adventure
3452,'Romeo Must Die (2000)',Action
1288,'This Is Spinal Tap (1984)',Comedy
480,'Jurassic Park (1993)',Action
3101,'Fatal Attraction (1987)',Drama
2442,'Hilary and Jackie (1998)',Drama
736,'Twister (1996)',Action
4896,'Harry Potter and the Sorcerers Stone (a.k.a. Harry Potter and the Philosophers Stone) (2001)',Adventure
5816,'Harry Potter and the Chamber of Secrets (2002)',Adventure
31150,'Wizards (1977)',Animation
551,'Nightmare Before Christmas The (1993)',Animation
3255,'League of Their Own A (1992)',Comedy
1231,'Right Stuff The (1983)',Drama
5508,'24 Hour Party People (2002)',Comedy
79,'Juror The (1996)',Drama
2642,'Superman III (1983)',Action
105755,'Counselor The (2013)',Crime
1270,'Back to the Future (1985)',Adventure
515,'Remains of the Day The (1993)',Drama
1198,'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)',Action
3034,'Robin Hood (1973)',Adventure
2505,'8MM (1999)',Drama
58299,'Horton Hears a Who! (2008)',Adventure
1,'Toy Story (1995)',Adventure
54780,'Nanny Diaries The (2007)',Comedy
514,'Ref The (1994)',Comedy
292,'Outbreak (1995)',Action
2046,'Flight of the Navigator (1986)',Adventure
778,'Trainspotting (1996)',Comedy
2232,'Cube (1997)',Horror
1385,'Under Siege (1992)',Action
53322,'Oceans Thirteen (2007)',Crime
1711,'Midnight in the Garden of Good and Evil (1997)',Crime
457,'Fugitive The (1993)',Thriller
5377,'About a Boy (2002)',Comedy
4450,'Bully (2001)',Crime
316,'Stargate (1994)',Action
338,'Virtuosity (1995)',Action
2664,'Invasion of the Body Snatchers (1956)',Horror
4388,'Scary Movie 2 (2001)',Comedy
448,'Fearless (1993)',Drama
12,'Dracula: Dead and Loving It (1995)',Comedy
7025,'Midnight Clear A (1992)',Drama
2374,'Gung Ho (1986)',Comedy
2363,'Godzilla (Gojira) (1954)',Drama
44555,'Lives of Others The (Das leben der Anderen) (2006)',Drama
5900,'Analyze That (2002)',Comedy
64620,'Frost/Nixon (2008)',Drama
2054,'Honey I Shrunk the Kids (1989)',Adventure
2986,'RoboCop 2 (1990)',Action
1090,'Platoon (1986)',Drama
37733,'History of Violence A (2005)',Action
2762,'Sixth Sense The (1999)',Drama
2447,'Varsity Blues (1999)',Comedy
27611,'Battlestar Galactica (2003)',Drama
43460,'Tristram Shandy: A Cock and Bull Story (2005)',Comedy
356,'Forrest Gump (1994)',Comedy
1380,'Grease (1978)',Comedy
56949,'27 Dresses (2008)',Comedy
588,'Aladdin (1992)',Adventure
1023,'Winnie the Pooh and the Blustery Day (1968)',Animation
3916,'Remember the Titans (2000)',Drama
7361,'Eternal Sunshine of the Spotless Mind (2004)',Drama
1197,'Princess Bride The (1987)',Action
16,'Casino (1995)',Crime
4006,'Transformers: The Movie (1986)',Adventure
2455,'Fly The (1986)',Drama
840,'House Arrest (1996)',Children
8957,'Saw (2004)',Horror
1198,'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)',Action
278,'Miami Rhapsody (1995)',Comedy
1994,'Poltergeist (1982)',Horror
1860,'Character (Karakter) (1997)',Drama
1721,'Titanic (1997)',Drama
1625,'Game The (1997)',Drama
1252,'Chinatown (1974)',Crime
26776,'Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)',Adventure
5418,'Bourne Identity The (2002)',Action
6333,'X2: X-Men United (2003)',Action
5380,'Importance of Being Earnest The (2002)',Comedy
349,'Clear and Present Danger (1994)',Action
266,'Legends of the Fall (1994)',Drama
1983,'Halloween II (1981)',Horror
110,'Braveheart (1995)',Action
7024,'Salo or The 120 Days of Sodom (SalÃ² o le 120 giornate di Sodoma) (1976)',Drama
4388,'Scary Movie 2 (2001)',Comedy
3395,'Nadine (1987)',Comedy
2571,'Matrix The (1999)',Action
5679,'Ring The (2002)',Horror
357,'Four Weddings and a Funeral (1994)',Comedy
3617,'Road Trip (2000)',Comedy
39414,'Shopgirl (2005)',Comedy
2336,'Elizabeth (1998)',Drama
1221,'Godfather: Part II The (1974)',Crime
49272,'Casino Royale (2006)',Action
440,'Dave (1993)',Comedy
380,'True Lies (1994)',Action
4321,'City Slickers (1991)',Comedy
8507,'Freaks (1932)',Crime
2690,'Ideal Husband An (1999)',Comedy
232,'Eat Drink Man Woman (Yin shi nan nu) (1994)',Comedy
38294,'Beowulf & Grendel (2005)',Action
1288,'This Is Spinal Tap (1984)',Comedy
1527,'Fifth Element The (1997)',Action
441,'Dazed and Confused (1993)',Comedy
56715,'Wristcutters: A Love Story (2006)',Drama
1334,'Blob The (1958)',Horror
1653,'Gattaca (1997)',Drama
920,'Gone with the Wind (1939)',Drama
56757,'Sweeney Todd: The Demon Barber of Fleet Street (2007)',Drama
8917,'Team America: World Police (2004)',Action
2294,'Antz (1998)',Adventure
63082,'Slumdog Millionaire (2008)',Crime
8157,'Jin Roh: The Wolf Brigade (Jin-RÃ´) (1998)',Animation
2167,'Blade (1998)',Action
381,'When a Man Loves a Woman (1994)',Drama
377,'Speed (1994)',Action
500,'Mrs. Doubtfire (1993)',Comedy
318,'Shawshank Redemption The (1994)',Crime
4005,'Living Daylights The (1987)',Action
5810,'8 Mile (2002)',Drama
2596,'SLC Punk! (1998)',Comedy
2798,'Problem Child (1990)',Children
1589,'Cop Land (1997)',Action
364,'Lion King The (1994)',Adventure
115881,'9 (2005)',Animation
356,'Forrest Gump (1994)',Comedy
27905,'Casshern (2004)',Action
2396,'Shakespeare in Love (1998)',Comedy
1295,'Unbearable Lightness of Being The (1988)',Drama
492,'Manhattan Murder Mystery (1993)',Comedy
4538,'Salomes Last Dance (1988)',Comedy
2021,'Dune (1984)',Adventure
5816,'Harry Potter and the Chamber of Secrets (2002)',Adventure
2858,'American Beauty (1999)',Comedy
3617,'Road Trip (2000)',Comedy
3967,'Billy Elliot (2000)',Drama
72294,'Christmas Carol A (2009)',Animation
3519,'Force 10 from Navarone (1978)',Action
91542,'Sherlock Holmes: A Game of Shadows (2011)',Action
1678,'Joy Luck Club The (1993)',Drama
5219,'Resident Evil (2002)',Action
3591,'Mr. Mom (1983)',Comedy
208,'Waterworld (1995)',Action
432,'City Slickers II: The Legend of Curlys Gold (1994)',Adventure
96592,'Hello I Must Be Going (2012)',Comedy
5679,'Ring The (2002)',Horror
1267,'Manchurian Candidate The (1962)',Crime
4000,'Bounty The (1984)',Adventure
1961,'Rain Man (1988)',Drama
8638,'Before Sunset (2004)',Drama
7147,'Big Fish (2003)',Drama
5638,'Godzilla vs. Mothra (Mosura tai Gojira) (1964)',Action
1210,'Star Wars: Episode VI - Return of the Jedi (1983)',Action
329,'Star Trek: Generations (1994)',Adventure
1271,'Fried Green Tomatoes (1991)',Comedy
4643,'Planet of the Apes (2001)',Action
56757,'Sweeney Todd: The Demon Barber of Fleet Street (2007)',Drama
7438,'Kill Bill: Vol. 2 (2004)',Action
58559,'Dark Knight The (2008)',Action
1342,'Candyman (1992)',Horror
6365,'Matrix Reloaded The (2003)',Action
26122,'Onibaba (1964)',Drama
2455,'Fly The (1986)',Drama
314,'Secret of Roan Inish The (1994)',Children
231,'Dumb & Dumber (Dumb and Dumber) (1994)',Adventure
1293,'Gandhi (1982)',Drama
3949,'Requiem for a Dream (2000)',Drama
57,'Home for the Holidays (1995)',Drama
6539,'Pirates of the Caribbean: The Curse of the Black Pearl (2003)',Action
344,'Ace Ventura: Pet Detective (1994)',Comedy
2395,'Rushmore (1998)',Comedy
6991,'Greystoke: The Legend of Tarzan Lord of the Apes (1984)',Adventure
7153,'Lord of the Rings: The Return of the King The (2003)',Action
8984,'Oceans Twelve (2004)',Action
151,'Rob Roy (1995)',Action
314,'Secret of Roan Inish The (1994)',Children
1221,'Godfather: Part II The (1974)',Crime
160,'Congo (1995)',Action
500,'Mrs. Doubtfire (1993)',Comedy
46578,'Little Miss Sunshine (2006)',Adventure
65230,'Marley & Me (2008)',Comedy
551,'Nightmare Before Christmas The (1993)',Animation
78544,'Ricky Gervais Live 3: Fame (2007)',Comedy
592,'Batman (1989)',Action
3422,'Shes Gotta Have It (1986)',Comedy
1962,'Driving Miss Daisy (1989)',Drama
1263,'Deer Hunter The (1978)',Drama
4799,'Its a Mad Mad Mad Mad World (1963)',Comedy
69,'Friday (1995)',Comedy
26554,'Quiet Earth The (1985)',Drama
3949,'Requiem for a Dream (2000)',Drama
53956,'Death at a Funeral (2007)',Comedy
2542,'Lock Stock & Two Smoking Barrels (1998)',Comedy
3713,'Long Walk Home The (1990)',Drama
719,'Multiplicity (1996)',Comedy
3952,'Contender The (2000)',Drama
1644,'I Know What You Did Last Summer (1997)',Horror
34150,'Fantastic Four (2005)',Action
1552,'Con Air (1997)',Action
1221,'Godfather: Part II The (1974)',Crime
78499,'Toy Story 3 (2010)',Adventure
256,'Junior (1994)',Comedy
1836,'Last Days of Disco The (1998)',Comedy
5992,'Hours The (2002)',Drama
2700,'South Park: Bigger Longer and Uncut (1999)',Animation
3082,'World Is Not Enough The (1999)',Action
110,'Braveheart (1995)',Action
1617,'L.A. Confidential (1997)',Crime
1198,'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)',Action
3052,'Dogma (1999)',Adventure
68157,'Inglourious Basterds (2009)',Action
1247,'Graduate The (1967)',Comedy
62,'Mr. Hollands Opus (1995)',Drama
3256,'Patriot Games (1992)',Action
65,'Bio-Dome (1996)',Comedy
509,'Piano The (1993)',Drama
3469,'Inherit the Wind (1960)',Drama
4756,'Musketeer The (2001)',Action
7451,'Mean Girls (2004)',Comedy
2470,'Crocodile Dundee (1986)',Adventure
32,'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)',Mystery
830,'First Wives Club The (1996)',Comedy
303,'Quick and the Dead The (1995)',Action
53125,'Pirates of the Caribbean: At Worlds End (2007)',Action
307,'Three Colors: Blue (Trois couleurs: Bleu) (1993)',Drama
5816,'Harry Potter and the Chamber of Secrets (2002)',Adventure
1219,'Psycho (1960)',Crime
2396,'Shakespeare in Love (1998)',Comedy
1198,'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)',Action
85736,'BURN-E (2008)',Adventure
5881,'Solaris (2002)',Drama
1371,'Star Trek: The Motion Picture (1979)',Adventure
2174,'Beetlejuice (1988)',Comedy
6874,'Kill Bill: Vol. 1 (2003)',Action
2600,'eXistenZ (1999)',Action
2858,'American Beauty (1999)',Comedy
798,'Daylight (1996)',Action
1094,'Crying Game The (1992)',Drama
1809,'Fireworks (Hana-bi) (1997)',Crime
2459,'Texas Chainsaw Massacre The (1974)',Horror
4896,'Harry Potter and the Sorcerers Stone (a.k.a. Harry Potter and the Philosophers Stone) (2001)',Adventure
1810,'Primary Colors (1998)',Comedy
2231,'Rounders (1998)',Drama
1387,'Jaws (1975)',Action
318,'Shawshank Redemption The (1994)',Crime
35836,'40-Year-Old Virgin The (2005)',Comedy
537,'Sirens (1994)',Drama
3543,'Diner (1982)',Comedy
3408,'Erin Brockovich (2000)',Drama
1619,'Seven Years in Tibet (1997)',Adventure
3710,'Action Jackson (1988)',Action
1693,'Amistad (1997)',Drama
29,'City of Lost Children The (CitÃ© des enfants perdus La) (1995)',Adventure
1307,'When Harry Met Sally... (1989)',Comedy
4105,'Evil Dead The (1981)',Fantasy
589,'Terminator 2: Judgment Day (1991)',Action
1081,'Victor/Victoria (1982)',Comedy
4720,'Others The (2001)',Drama
3029,'Nighthawks (1981)',Action
3751,'Chicken Run (2000)',Animation
1961,'Rain Man (1988)',Drama
8529,'Terminal The (2004)',Comedy
2526,'Meteor (1979)',Sci-Fi
2375,'Money Pit The (1986)',Comedy
4262,'Scarface (1983)',Action
1394,'Raising Arizona (1987)',Comedy
471,'Hudsucker Proxy The (1994)',Comedy
1957,'Chariots of Fire (1981)',Drama
5378,'Star Wars: Episode II - Attack of the Clones (2002)',Action
7327,'Persona (1966)',Drama
4613,'K-9 (1989)',Action
1210,'Star Wars: Episode VI - Return of the Jedi (1983)',Action
3265,'Hard-Boiled (Lat sau san taam) (1992)',Action
66323,'Daddy (Tato) (1995)',Drama
2657,'Rocky Horror Picture Show The (1975)',Comedy
3578,'Gladiator (2000)',Action
3114,'Toy Story 2 (1999)',Adventure
2406,'Romancing the Stone (1984)',Action
33794,'Batman Begins (2005)',Action
7123,'Naked Lunch (1991)',Drama
68073,'Boat That Rocked The (a.k.a. Pirate Radio) (2009)',Comedy
47610,'Illusionist The (2006)',Drama
53024,'Jonestown: The Life and Death of Peoples Temple (2006)',Documentary
6440,'Barton Fink (1991)',Drama
4370,'A.I. Artificial Intelligence (2001)',Adventure
3030,'Yojimbo (1961)',Action
37733,'History of Violence A (2005)',Action
64285,'Wallace and Gromit in A Matter of Loaf and Death (2008)',Animation
5690,'Grave of the Fireflies (Hotaru no haka) (1988)',Animation
3704,'Mad Max Beyond Thunderdome (1985)',Action
1,'Toy Story (1995)',Adventure
2076,'Blue Velvet (1986)',Drama
3793,'X-Men (2000)',Action
44191,'V for Vendetta (2006)',Action
4639,'Americas Sweethearts (2001)',Comedy
292,'Outbreak (1995)',Action
2203,'Shadow of a Doubt (1943)',Crime
6333,'X2: X-Men United (2003)',Action
3948,'Meet the Parents (2000)',Comedy
25,'Leaving Las Vegas (1995)',Drama
2969,'Man and a Woman A (Un homme et une femme) (1966)',Drama
3018,'Re-Animator (1985)',Comedy
1909,'X-Files: Fight the Future The (1998)',Action
288,'Natural Born Killers (1994)',Action
454,'Firm The (1993)',Drama
22,'Copycat (1995)',Crime
1035,'Sound of Music The (1965)',Musical
1197,'Princess Bride The (1987)',Action
527,'Schindlers List (1993)',Drama
1717,'Scream 2 (1997)',Comedy
3438,'Teenage Mutant Ninja Turtles (1990)',Action
356,'Forrest Gump (1994)',Comedy
2174,'Beetlejuice (1988)',Comedy
4995,'Beautiful Mind A (2001)',Drama
6807,'Monty Pythons The Meaning of Life (1983)',Comedy
3427,'Coogans Bluff (1968)',Crime
72011,'Up in the Air (2009)',Drama
8893,'Basket Case 2 (1990)',Comedy
733,'Rock The (1996)',Action
900,'American in Paris An (1951)',Musical
2240,'My Bodyguard (1980)',Drama
62849,'RocknRolla (2008)',Action
2011,'Back to the Future Part II (1989)',Adventure
2730,'Barry Lyndon (1975)',Drama
1345,'Carrie (1976)',Drama
1425,'Fierce Creatures (1997)',Comedy
1429,'First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)',Action
371,'Paper The (1994)',Comedy
1573,'Face/Off (1997)',Action
1917,'Armageddon (1998)',Action
59387,'Fall The (2006)',Adventure
1288,'This Is Spinal Tap (1984)',Comedy
4002,'Planes Trains & Automobiles (1987)',Comedy
150,'Apollo 13 (1995)',Adventure
2467,'Name of the Rose The (Name der Rose Der) (1986)',Crime
59725,'Sex and the City (2008)',Comedy
7150,'Stuck on You (2003)',Comedy
4434,'10th Victim The (La decima vittima) (1965)',Action
539,'Sleepless in Seattle (1993)',Comedy
527,'Schindlers List (1993)',Drama
1221,'Godfather: Part II The (1974)',Crime
3257,'Bodyguard The (1992)',Drama
5525,'Mostly Martha (Bella Martha) (2001)',Comedy
1673,'Boogie Nights (1997)',Drama
377,'Speed (1994)',Action
265,'Like Water for Chocolate (Como agua para chocolate) (1992)',Drama
141,'Birdcage The (1996)',Comedy
4963,'Oceans Eleven (2001)',Crime
4085,'Beverly Hills Cop (1984)',Action
8874,'Shaun of the Dead (2004)',Comedy
34437,'Broken Flowers (2005)',Comedy
7569,'You Only Live Twice (1967)',Action
2167,'Blade (1998)',Action
362,'Jungle Book The (1994)',Adventure
1261,'Evil Dead II (Dead by Dawn) (1987)',Action
910,'Some Like It Hot (1959)',Comedy
4235,'Amores Perros (Loves a Bitch) (2000)',Drama
1254,'Treasure of the Sierra Madre The (1948)',Action
3744,'Shaft (2000)',Action
2918,'Ferris Buellers Day Off (1986)',Comedy
2425,'General The (1998)',Crime
2100,'Splash (1984)',Comedy
3180,'Play it to the Bone (1999)',Comedy
318,'Shawshank Redemption The (1994)',Crime
46337,'Garfield: A Tail of Two Kitties (2006)',Animation
1935,'How Green Was My Valley (1941)',Drama
300,'Quiz Show (1994)',Drama
1721,'Titanic (1997)',Drama
3733,'Paper Chase The (1973)',Drama
86833,'Bridesmaids (2011)',Comedy
3699,'Starman (1984)',Adventure
590,'Dances with Wolves (1990)',Adventure
2846,'Adventures of Milo and Otis The (Koneko monogatari) (1986)',Adventure
3265,'Hard-Boiled (Lat sau san taam) (1992)',Action
2278,'Ronin (1998)',Action
527,'Schindlers List (1993)',Drama
3361,'Bull Durham (1988)',Comedy
4812,'SpaceCamp (1986)',Adventure
111360,'Lucy (2014)',Action
3114,'Toy Story 2 (1999)',Adventure
919,'Wizard of Oz The (1939)',Adventure
31696,'Constantine (2005)',Action
2797,'Big (1988)',Comedy
1645,'Devils Advocate The (1997)',Drama
1343,'Cape Fear (1991)',Thriller
46972,'Night at the Museum (2006)',Action
315,'Specialist The (1994)',Action
6423,'Straight Talk (1992)',Comedy
356,'Forrest Gump (1994)',Comedy
707,'Mulholland Falls (1996)',Crime
3425,'Mo Better Blues (1990)',Drama
81591,'Black Swan (2010)',Drama
4887,'One The (2001)',Action
8874,'Shaun of the Dead (2004)',Comedy
1073,'Willy Wonka & the Chocolate Factory (1971)',Children
4144,'In the Mood For Love (Fa yeung nin wa) (2000)',Drama
1269,'Arsenic and Old Lace (1944)',Comedy
2011,'Back to the Future Part II (1989)',Adventure
2717,'Ghostbusters II (1989)',Comedy
969,'African Queen The (1951)',Adventure
4052,'Antitrust (2001)',Crime
3752,'Me Myself & Irene (2000)',Adventure
141,'Birdcage The (1996)',Comedy
1210,'Star Wars: Episode VI - Return of the Jedi (1983)',Action
1198,'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)',Action
48780,'Prestige The (2006)',Drama
6810,'Sleeping with the Enemy (1991)',Drama
78729,'24: Redemption (2008)',Action
778,'Trainspotting (1996)',Comedy
4993,'Lord of the Rings: The Fellowship of the Ring The (2001)',Adventure
2324,'Life Is Beautiful (La Vita Ã¨ bella) (1997)',Comedy
2530,'Beneath the Planet of the Apes (1970)',Action
802,'Phenomenon (1996)',Drama
3745,'Titan A.E. (2000)',Action
1097,'E.T. the Extra-Terrestrial (1982)',Children
2871,'Deliverance (1972)',Adventure
2518,'Night Shift (1982)',Comedy
2115,'Indiana Jones and the Temple of Doom (1984)',Action
4835,'Coal Miners Daughter (1980)',Drama
2355,'Bugs Life A (1998)',Adventure
1097,'E.T. the Extra-Terrestrial (1982)',Children
3798,'What Lies Beneath (2000)',Drama
942,'Laura (1944)',Crime
7090,'Hero (Ying xiong) (2002)',Action
7169,'Chasing Liberty (2004)',Comedy
110102,'Captain America: The Winter Soldier (2014)',Action
225,'Disclosure (1994)',Drama
292,'Outbreak (1995)',Action
5481,'Austin Powers in Goldmember (2002)',Comedy
539,'Sleepless in Seattle (1993)',Comedy
1193,'One Flew Over the Cuckoos Nest (1975)',Drama
4725,'Session 9 (2001)',Horror
2020,'Dangerous Liaisons (1988)',Drama
553,'Tombstone (1993)',Action
4901,'Spy Game (2001)',Action
1235,'Harold and Maude (1971)',Comedy
454,'Firm The (1993)',Drama
208,'Waterworld (1995)',Action
4226,'Memento (2000)',Mystery
1953,'French Connection The (1971)',Action
420,'Beverly Hills Cop III (1994)',Action
1037,'Lawnmower Man The (1992)',Action
5378,'Star Wars: Episode II - Attack of the Clones (2002)',Action
3260,'Howards End (1992)',Drama
4880,'Life as a House (2001)',Drama
231,'Dumb & Dumber (Dumb and Dumber) (1994)',Adventure
3418,'Thelma & Louise (1991)',Adventure
1485,'Liar Liar (1997)',Comedy
150,'Apollo 13 (1995)',Adventure
3192,'Terrorist The (a.k.a. Malli) (Theeviravaathi) (1998)',Drama
3504,'Network (1976)',Comedy
74450,'Valentines Day (2010)',Comedy
2993,'Thunderball (1965)',Action
2046,'Flight of the Navigator (1986)',Adventure
3729,'Shaft (1971)',Action
4643,'Planet of the Apes (2001)',Action
5377,'About a Boy (2002)',Comedy
3645,'Cleo from 5 to 7 (ClÃ©o de 5 Ã  7) (1962)',Drama
110,'Braveheart (1995)',Action
2617,'Mummy The (1999)',Action
2336,'Elizabeth (1998)',Drama
480,'Jurassic Park (1993)',Action
1569,'My Best Friends Wedding (1997)',Comedy
2959,'Fight Club (1999)',Action
2706,'American Pie (1999)',Comedy
39,'Clueless (1995)',Comedy
8972,'National Treasure (2004)',Action
333,'Tommy Boy (1995)',Comedy
2248,'Say Anything... (1989)',Comedy
260,'Star Wars: Episode IV - A New Hope (1977)',Action
181,'Mighty Morphin Power Rangers: The Movie (1995)',Action
356,'Forrest Gump (1994)',Comedy
5618,'Spirited Away (Sen to Chihiro no kamikakushi) (2001)',Adventure
1610,'Hunt for Red October The (1990)',Action
368,'Maverick (1994)',Adventure
1678,'Joy Luck Club The (1993)',Drama
62434,'Zack and Miri Make a Porno (2008)',Comedy
377,'Speed (1994)',Action
288,'Natural Born Killers (1994)',Action
110,'Braveheart (1995)',Action
4881,'Man Who Wasnt There The (2001)',Crime
4054,'Save the Last Dance (2001)',Drama
4091,'Cant Buy Me Love (1987)',Comedy
292,'Outbreak (1995)',Action
527,'Schindlers List (1993)',Drama
26712,'35 Up (1991)',Documentary
53953,'1408 (2007)',Drama
3079,'Mansfield Park (1999)',Comedy
3509,'Black and White (1999)',Drama
2959,'Fight Club (1999)',Action
1584,'Contact (1997)',Drama
2,'Jumanji (1995)',Adventure
69844,'Harry Potter and the Half-Blood Prince (2009)',Adventure
168,'First Knight (1995)',Action
6993,'Hannah and Her Sisters (1986)',Comedy
1772,'Blues Brothers 2000 (1998)',Action
364,'Lion King The (1994)',Adventure
69844,'Harry Potter and the Half-Blood Prince (2009)',Adventure
